LoanID,ClienteID,Fecha,SaldoContable,CentroCosto
L11666,C00869,2025-11-01,34625,Bilbao
L11667,C00812,2025-11-01,29175,Madrid
L11668,C01823,2025-11-01,101922,Valencia
L11669,C04863,2025-11-01,258540,Barcelona
L11670,C04178,2025-11-01,118829,Madrid
L11671,C01745,2025-11-01,40142,Barcelona
L11672,C02257,2025-11-01,128455,Bilbao
L11673,C04043,2025-11-01,125569,Barcelona
L11674,C03668,2025-11-01,162411,Madrid
L11675,C00522,2025-11-01,107962,Sevilla
L11676,C01526,2025-11-01,75086,Sevilla
L11677,C01470,2025-11-01,115610,Barcelona
L11678,C02676,2025-11-01,162922,Madrid
L11679,C01514,2025-11-01,159686,Valencia
L11680,C04877,2025-11-01,171896,Madrid
L11681,C01452,2025-11-01,78017,Barcelona
L11682,C04655,2025-11-01,233684,Madrid
L11683,C03431,2025-11-01,108823,Barcelona
L11684,C03008,2025-11-01,139408,Madrid
L11685,C03125,2025-11-01,100366,Valencia
L11686,C01754,2025-11-01,205748,Madrid
L11687,C04956,2025-11-01,120182,Sevilla
L11688,C01613,2025-11-01,160818,Bilbao
L11689,C03276,2025-11-01,219461,Madrid
L11690,C00556,2025-11-01,236340,Barcelona
L11691,C04252,2025-11-01,71642,Barcelona
L11692,C02050,2025-11-01,7327,Barcelona
L11693,C00825,2025-11-01,273636,Madrid
L11694,C02850,2025-11-01,233453,Barcelona
L11695,C03031,2025-11-01,52024,Madrid
L11696,C01082,2025-11-01,190314,Madrid
L11697,C03326,2025-11-01,284568,Valencia
L11698,C00493,2025-11-01,172087,Barcelona
L11699,C04765,2025-11-01,291235,Madrid
L11700,C00075,2025-11-01,59761,Madrid
L11701,C02992,2025-11-01,291262,Barcelona
L11702,C03361,2025-11-01,115558,Valencia
L11703,C00371,2025-11-01,84903,Madrid
L11704,C04683,2025-11-01,232725,Barcelona
L11705,C00329,2025-11-01,10730,Bilbao
L11706,C04686,2025-11-01,255086,Valencia
L11707,C01791,2025-11-01,172186,Barcelona
L11708,C00777,2025-11-01,92839,Barcelona
L11709,C02023,2025-11-01,159349,Valencia
L11710,C04675,2025-11-01,71679,Bilbao
L11711,C04317,2025-11-01,28043,Madrid
L11712,C01188,2025-11-01,26553,Bilbao
L11713,C01504,2025-11-01,182656,Madrid
L11714,C03292,2025-11-01,78448,Madrid
L11715,C03326,2025-11-01,206725,Valencia
L11716,C00188,2025-11-01,85695,Madrid
L11717,C01215,2025-11-01,165948,Barcelona
L11718,C03287,2025-11-01,64474,Valencia
L11719,C03447,2025-11-01,76491,Barcelona
L11720,C01110,2025-11-01,76618,Madrid
L11721,C02522,2025-11-01,25224,Barcelona
L11722,C04940,2025-11-01,175613,Madrid
L11723,C03880,2025-11-01,198309,Bilbao
L11724,C00531,2025-11-01,84629,Sevilla
L11725,C01071,2025-11-01,155973,Bilbao
L11726,C03137,2025-11-01,71938,Sevilla
L11727,C00963,2025-11-01,20605,Barcelona
L11728,C01406,2025-11-01,29052,Sevilla
L11729,C03138,2025-11-01,25339,Valencia
L11730,C00517,2025-11-01,78307,Barcelona
L11731,C03165,2025-11-01,276754,Barcelona
L11732,C01492,2025-11-01,152461,Valencia
L11733,C03690,2025-11-01,192817,Valencia
L11734,C04229,2025-11-01,47125,Valencia
L11735,C04410,2025-11-01,251995,Barcelona
L11736,C00591,2025-11-01,299944,Valencia
L11737,C01544,2025-11-01,125183,Madrid
L11738,C03057,2025-11-01,49707,Valencia
L11739,C02207,2025-11-01,14813,Valencia
L11740,C03340,2025-11-01,179820,Barcelona
L11741,C02709,2025-11-01,85376,Madrid
L11742,C04030,2025-11-01,140941,Barcelona
L11743,C00748,2025-11-01,147023,Madrid
L11744,C00801,2025-11-01,262747,Madrid
L11745,C01498,2025-11-01,85863,Barcelona
L11746,C01380,2025-11-01,158797,Valencia
L11747,C00680,2025-11-01,238771,Madrid
L11748,C03771,2025-11-01,235591,Madrid
L11749,C03343,2025-11-01,123673,Valencia
L11750,C00897,2025-11-01,228025,Valencia
L11751,C01547,2025-11-01,200418,Madrid
L11752,C03127,2025-11-01,85261,Madrid
L11753,C00684,2025-11-01,176348,Madrid
L11754,C01296,2025-11-01,99417,Bilbao
L11755,C01386,2025-11-01,11047,Valencia
L11756,C00943,2025-11-01,28191,Bilbao
L11757,C03281,2025-11-01,189347,Valencia
L11758,C01034,2025-11-01,63426,Bilbao
L11759,C02787,2025-11-01,162398,Barcelona
L11760,C02234,2025-11-01,156880,Valencia
L11761,C03646,2025-11-01,110293,Valencia
L11762,C01621,2025-11-01,133985,Madrid
L11763,C03536,2025-11-01,83243,Madrid
L11764,C03206,2025-11-01,113372,Madrid
L11765,C02883,2025-11-01,49296,Barcelona
L11766,C04905,2025-11-01,166819,Barcelona
L11767,C00171,2025-11-01,96613,Barcelona
L11768,C01554,2025-11-01,9603,Sevilla
L11769,C03898,2025-11-01,282159,Sevilla
L11770,C01596,2025-11-01,85915,Bilbao
L11771,C01624,2025-11-01,220927,Valencia
L11772,C04123,2025-11-01,206205,Barcelona
L11773,C01092,2025-11-01,143486,Barcelona
L11774,C02838,2025-11-01,191867,Barcelona
L11775,C00408,2025-11-01,245410,Barcelona
L11776,C04170,2025-11-01,123086,Barcelona
L11777,C00680,2025-11-01,97696,Madrid
L11778,C04945,2025-11-01,197210,Valencia
L11779,C04966,2025-11-01,102884,Valencia
L11780,C00237,2025-11-01,120053,Barcelona
L11781,C02775,2025-11-01,224488,Madrid
L11782,C03438,2025-11-01,276203,Madrid
L11783,C03358,2025-11-01,7899,Barcelona
L11784,C02878,2025-11-01,104461,Madrid
L11785,C02424,2025-11-01,194010,Valencia
L11786,C04715,2025-11-01,95979,Bilbao
L11787,C03148,2025-11-01,162893,Valencia
L11788,C01033,2025-11-01,224039,Valencia
L11789,C02855,2025-11-01,122453,Barcelona
L11790,C02941,2025-11-01,48959,Valencia
L11791,C03702,2025-11-01,263187,Valencia
L11792,C04071,2025-11-01,84641,Sevilla
L11793,C03133,2025-11-01,156533,Valencia
L11794,C03461,2025-11-01,77881,Valencia
L11795,C04943,2025-11-01,139500,Valencia
L11796,C01924,2025-11-01,53474,Barcelona
L11797,C00634,2025-11-01,262346,Barcelona
L11798,C04104,2025-11-01,153360,Barcelona
L11799,C01393,2025-11-01,292906,Madrid
L11800,C03447,2025-11-01,36008,Madrid
L11801,C03099,2025-11-01,97294,Valencia
L11802,C04945,2025-11-01,142125,Bilbao
L11803,C00062,2025-11-01,161608,Bilbao
L11804,C02470,2025-11-01,40388,Valencia
L11805,C01818,2025-11-01,250310,Madrid
L11806,C00633,2025-11-01,170053,Sevilla
L11807,C04888,2025-11-01,276648,Valencia
L11808,C02599,2025-11-01,300396,Madrid
L11809,C03452,2025-11-01,16054,Sevilla
L11810,C01301,2025-11-01,110006,Barcelona
L11811,C02654,2025-11-01,257732,Sevilla
L11812,C01455,2025-11-01,169816,Madrid
L11813,C01139,2025-11-01,92125,Sevilla
L11814,C03193,2025-11-01,236426,Valencia
L11815,C04621,2025-11-01,73805,Madrid
L11816,C04995,2025-11-01,131505,Valencia
L11817,C02211,2025-11-01,96190,Valencia
L11818,C04883,2025-11-01,239072,Madrid
L11819,C03760,2025-11-01,105466,Barcelona
L11820,C03030,2025-11-01,184662,Barcelona
L11821,C01361,2025-11-01,264116,Valencia
L11822,C02427,2025-11-01,17999,Barcelona
L11823,C04269,2025-11-01,23911,Valencia
L11824,C00064,2025-11-01,151384,Madrid
L11825,C01346,2025-11-01,118687,Madrid
L11826,C00975,2025-11-01,33051,Valencia
L11827,C04162,2025-11-01,179058,Madrid
L11828,C03629,2025-11-01,24395,Barcelona
L11829,C01623,2025-11-01,210791,Valencia
L11830,C00458,2025-11-01,278586,Sevilla
L11831,C03331,2025-11-01,299521,Madrid
L11832,C01741,2025-11-01,167807,Valencia
L11833,C03027,2025-11-01,80091,Barcelona
L11834,C01955,2025-11-01,37600,Valencia
L11835,C00280,2025-11-01,267128,Madrid
L11836,C02392,2025-11-01,238393,Barcelona
L11837,C01041,2025-11-01,138915,Sevilla
L11838,C00962,2025-11-01,215214,Madrid
L11839,C03846,2025-11-01,54001,Sevilla
L11840,C01218,2025-11-01,47596,Barcelona
L11841,C03221,2025-11-01,49401,Sevilla
L11842,C00375,2025-11-01,18161,Bilbao
L11843,C04131,2025-11-01,215868,Madrid
L11844,C01393,2025-11-01,46466,Valencia
L11845,C02077,2025-11-01,226862,Madrid
L11846,C00775,2025-11-01,108781,Madrid
L11847,C04317,2025-11-01,76561,Valencia
L11848,C03425,2025-11-01,295174,Madrid
L11849,C02124,2025-11-01,276629,Barcelona
L11850,C04590,2025-11-01,97578,Valencia
L11851,C03594,2025-11-01,55917,Barcelona
L11852,C00280,2025-11-01,176190,Valencia
L11853,C04842,2025-11-01,279229,Sevilla
L11854,C02812,2025-11-01,195544,Sevilla
L11855,C02343,2025-11-01,45645,Valencia
L11856,C01475,2025-11-01,282217,Madrid
L11857,C01858,2025-11-01,54189,Barcelona
L11858,C02890,2025-11-01,199050,Barcelona
L11859,C01060,2025-11-01,277716,Madrid
L11860,C01923,2025-11-01,99346,Barcelona
L11861,C03800,2025-11-01,157555,Madrid
L11862,C04593,2025-11-01,75838,Valencia
L11863,C02474,2025-11-01,63912,Sevilla
L11864,C04140,2025-11-01,138232,Bilbao
L11865,C01852,2025-11-01,10648,Bilbao
L11866,C03542,2025-11-01,39494,Madrid
L11867,C04550,2025-11-01,107828,Madrid
L11868,C00595,2025-11-01,156829,Madrid
L11869,C00507,2025-11-01,103487,Valencia
L11870,C04890,2025-11-01,120702,Madrid
L11871,C00021,2025-11-01,270094,Bilbao
L11872,C01400,2025-11-01,139052,Madrid
L11873,C03202,2025-11-01,124508,Barcelona
L11874,C02462,2025-11-01,61264,Sevilla
L11875,C03679,2025-11-01,121996,Bilbao
L11876,C00337,2025-11-01,120370,Barcelona
L11877,C01668,2025-11-01,73002,Barcelona
L11878,C03577,2025-11-01,58117,Valencia
L11879,C00910,2025-11-01,206428,Barcelona
L11880,C00276,2025-11-01,109517,Barcelona
L11881,C00892,2025-11-01,207950,Valencia
L11882,C00013,2025-11-01,176386,Valencia
L11883,C04058,2025-11-01,75375,Barcelona
L11884,C03026,2025-11-01,115064,Madrid
L11885,C00974,2025-11-01,216851,Madrid
L11886,C04271,2025-11-01,9116,Barcelona
L11887,C03971,2025-11-01,30620,Valencia
L11888,C01409,2025-11-01,171639,Valencia
L11889,C01944,2025-11-01,209530,Sevilla
L11890,C02289,2025-11-01,75792,Sevilla
L11891,C00547,2025-11-01,168956,Madrid
L11892,C01219,2025-11-01,203292,Sevilla
L11893,C01421,2025-11-01,182028,Valencia
L11894,C01455,2025-11-01,84464,Sevilla
L11895,C03378,2025-11-01,87575,Sevilla
L11896,C02773,2025-11-01,86723,Barcelona
L11897,C04099,2025-11-01,290801,Madrid
L11898,C02739,2025-11-01,257787,Valencia
L11899,C03748,2025-11-01,33640,Madrid
L11900,C01843,2025-11-01,249843,Barcelona
L11901,C00747,2025-11-01,73384,Madrid
L11902,C02817,2025-11-01,56937,Bilbao
L11903,C00872,2025-11-01,31518,Barcelona
L11904,C00495,2025-11-01,224463,Sevilla
L11905,C03445,2025-11-01,205169,Bilbao
L11906,C04724,2025-11-01,139402,Bilbao
L11907,C01076,2025-11-01,205355,Valencia
L11908,C03995,2025-11-01,186631,Barcelona
L11909,C04238,2025-11-01,52385,Barcelona
L11910,C00046,2025-11-01,148232,Sevilla
L11911,C03057,2025-11-01,83264,Barcelona
L11912,C02058,2025-11-01,82922,Madrid
L11913,C00664,2025-11-01,90477,Madrid
L11914,C04669,2025-11-01,287998,Barcelona
L11915,C02030,2025-11-01,294884,Valencia
L11916,C02697,2025-11-01,244496,Madrid
L11917,C00640,2025-11-01,267197,Barcelona
L11918,C02664,2025-11-01,146860,Madrid
L11919,C02746,2025-11-01,232286,Sevilla
L11920,C04965,2025-11-01,210811,Valencia
L11921,C04949,2025-11-01,263645,Barcelona
L11922,C04403,2025-11-01,291517,Barcelona
L11923,C02596,2025-11-01,52972,Madrid
L11924,C03428,2025-11-01,195952,Barcelona
L11925,C00395,2025-11-01,191493,Bilbao
L11926,C03598,2025-11-01,115448,Madrid
L11927,C04845,2025-11-01,21238,Sevilla
L11928,C02333,2025-11-01,194731,Madrid
L11929,C00330,2025-11-01,125332,Barcelona
L11930,C02098,2025-11-01,97947,Sevilla
L11931,C00773,2025-11-01,219673,Barcelona
L11932,C01646,2025-11-01,104114,Valencia
L11933,C01733,2025-11-01,115909,Madrid
L11934,C04474,2025-11-01,16816,Valencia
L11935,C01788,2025-11-01,19558,Sevilla
L11936,C01624,2025-11-01,105659,Sevilla
L11937,C01000,2025-11-01,16230,Barcelona
L11938,C01849,2025-11-01,185578,Bilbao
L11939,C01562,2025-11-01,146241,Valencia
L11940,C00774,2025-11-01,295082,Sevilla
L11941,C01804,2025-11-01,48922,Madrid
L11942,C01099,2025-11-01,234402,Madrid
L11943,C02051,2025-11-01,91602,Sevilla
L11944,C01599,2025-11-01,141633,Valencia
L11945,C00748,2025-11-01,216882,Valencia
L11946,C03974,2025-11-01,163385,Madrid
L11947,C02323,2025-11-01,152313,Barcelona
L11948,C01554,2025-11-01,140868,Madrid
L11949,C01616,2025-11-01,192273,Madrid
L11950,C03755,2025-11-01,232046,Madrid
L11951,C04425,2025-11-01,70838,Bilbao
L11952,C02303,2025-11-01,94112,Madrid
L11953,C04222,2025-11-01,15748,Madrid
L11954,C04863,2025-11-01,243557,Valencia
L11955,C03656,2025-11-01,250986,Valencia
L11956,C03396,2025-11-01,72500,Valencia
L11957,C00217,2025-11-01,30043,Valencia
L11958,C03317,2025-11-01,23214,Madrid
L11959,C01360,2025-11-01,254060,Barcelona
L11960,C03775,2025-11-01,137530,Madrid
L11961,C04928,2025-11-01,209353,Madrid
L11962,C04278,2025-11-01,165331,Bilbao
L11963,C04430,2025-11-01,291321,Valencia
L11964,C04607,2025-11-01,163208,Sevilla
L11965,C04479,2025-11-01,165661,Madrid
L11966,C01897,2025-11-01,283155,Barcelona
L11967,C04428,2025-11-01,73057,Valencia
L11968,C00900,2025-11-01,55953,Madrid
L11969,C00642,2025-11-01,284937,Sevilla
L11970,C04730,2025-11-01,295358,Madrid
L11971,C03628,2025-11-01,107476,Valencia
L11972,C00196,2025-11-01,55906,Valencia
L11973,C01894,2025-11-01,49663,Sevilla
L11974,C03276,2025-11-01,178755,Barcelona
L11975,C04051,2025-11-01,203819,Madrid
L11976,C04554,2025-11-01,244633,Sevilla
L11977,C04926,2025-11-01,116005,Madrid
L11978,C02305,2025-11-01,164018,Valencia
L11979,C03601,2025-11-01,241530,Madrid
L11980,C03344,2025-11-01,60359,Sevilla
L11981,C02057,2025-11-01,15746,Sevilla
L11982,C02809,2025-11-01,31605,Sevilla
L11983,C01225,2025-11-01,249214,Barcelona
L11984,C00887,2025-11-01,136575,Madrid
L11985,C00393,2025-11-01,286575,Madrid
L11986,C01676,2025-11-01,140914,Barcelona
L11987,C03191,2025-11-01,165320,Madrid
L11988,C02447,2025-11-01,30666,Madrid
L11989,C03906,2025-11-01,123834,Madrid
L11990,C03339,2025-11-01,158845,Madrid
L11991,C03592,2025-11-01,287329,Valencia
L11992,C03767,2025-11-01,113657,Madrid
L11993,C02528,2025-11-01,29879,Bilbao
L11994,C02182,2025-11-01,183998,Madrid
L11995,C03765,2025-11-01,205805,Barcelona
L11996,C00355,2025-11-01,136671,Madrid
L11997,C02632,2025-11-01,180411,Valencia
L11998,C01522,2025-11-01,53169,Madrid
L11999,C02673,2025-11-01,202826,Madrid
L12000,C03179,2025-11-01,261186,Madrid
L12001,C02338,2025-11-01,233048,Valencia
L12002,C00629,2025-11-01,19942,Barcelona
L12003,C02680,2025-11-01,272183,Barcelona
L12004,C04423,2025-11-01,241154,Bilbao
L12005,C01439,2025-11-01,270886,Madrid
L12006,C01422,2025-11-01,41908,Madrid
L12007,C01127,2025-11-01,14374,Barcelona
L12008,C02684,2025-11-01,145698,Madrid
L12009,C01781,2025-11-01,75138,Madrid
L12010,C01532,2025-11-01,97826,Barcelona
L12011,C01915,2025-11-01,303096,Valencia
L12012,C01233,2025-11-01,115433,Madrid
L12013,C01957,2025-11-01,221106,Sevilla
L12014,C00393,2025-11-01,263070,Barcelona
L12015,C00826,2025-11-01,271230,Bilbao
L12016,C02964,2025-11-01,227166,Barcelona
L12017,C02396,2025-11-01,300566,Valencia
L12018,C04146,2025-11-01,212197,Sevilla
L12019,C04896,2025-11-01,57055,Barcelona
L12020,C01793,2025-11-01,138681,Sevilla
L12021,C03065,2025-11-01,127953,Barcelona
L12022,C01364,2025-11-01,82913,Barcelona
L12023,C02349,2025-11-01,189427,Sevilla
L12024,C03552,2025-11-01,291092,Madrid
L12025,C03629,2025-11-01,79231,Valencia
L12026,C03337,2025-11-01,287433,Madrid
L12027,C01566,2025-11-01,54490,Valencia
L12028,C03668,2025-11-01,279607,Bilbao
L12029,C02214,2025-11-01,90306,Barcelona
L12030,C04097,2025-11-01,118954,Barcelona
L12031,C01020,2025-11-01,285100,Barcelona
L12032,C01285,2025-11-01,148942,Valencia
L12033,C00063,2025-11-01,69840,Barcelona
L12034,C02531,2025-11-01,163800,Madrid
L12035,C03393,2025-11-01,159645,Barcelona
L12036,C03273,2025-11-01,77524,Barcelona
L12037,C02270,2025-11-01,222020,Barcelona
L12038,C04248,2025-11-01,279234,Valencia
L12039,C00644,2025-11-01,260555,Madrid
L12040,C04722,2025-11-01,90184,Barcelona
L12041,C00217,2025-11-01,54538,Madrid
L12042,C00196,2025-11-01,85367,Barcelona
L12043,C03865,2025-11-01,41195,Barcelona
L12044,C03274,2025-11-01,188169,Barcelona
L12045,C02695,2025-11-01,279272,Valencia
L12046,C03213,2025-11-01,181176,Valencia
L12047,C02756,2025-11-01,230094,Madrid
L12048,C01522,2025-11-01,109352,Sevilla
L12049,C01081,2025-11-01,101744,Barcelona
L12050,C00722,2025-11-01,57717,Valencia
L12051,C01563,2025-11-01,59233,Madrid
L12052,C00640,2025-11-01,210803,Valencia
L12053,C04261,2025-11-01,273053,Valencia
L12054,C04311,2025-11-01,299060,Madrid
L12055,C03788,2025-11-01,285456,Bilbao
L12056,C03737,2025-11-01,104999,Sevilla
L12057,C00090,2025-11-01,211858,Barcelona
L12058,C02922,2025-11-01,104706,Madrid
L12059,C01252,2025-11-01,71976,Sevilla
L12060,C01103,2025-11-01,297158,Madrid
L12061,C04704,2025-11-01,267125,Madrid
L12062,C00349,2025-11-01,244503,Valencia
L12063,C03914,2025-11-01,166479,Madrid
L12064,C04053,2025-11-01,51484,Barcelona
L12065,C02942,2025-11-01,141042,Barcelona
L12066,C00246,2025-11-01,268002,Barcelona
L12067,C00272,2025-11-01,226691,Madrid
L12068,C02031,2025-11-01,66980,Valencia
L12069,C04499,2025-11-01,24598,Madrid
L12070,C03188,2025-11-01,11692,Valencia
L12071,C03507,2025-11-01,115402,Sevilla
L12072,C01466,2025-11-01,115815,Barcelona
L12073,C01196,2025-11-01,47459,Valencia
L12074,C03088,2025-11-01,127749,Madrid
L12075,C03009,2025-11-01,193579,Madrid
L12076,C03824,2025-11-01,80546,Madrid
L12077,C01615,2025-11-01,198388,Barcelona
L12078,C01127,2025-11-01,67419,Madrid
L12079,C04380,2025-11-01,55940,Valencia
L12080,C00517,2025-11-01,93472,Madrid
L12081,C02666,2025-11-01,96347,Sevilla
L12082,C01302,2025-11-01,118693,Valencia
L12083,C00612,2025-11-01,75890,Barcelona
L12084,C00750,2025-11-01,190565,Sevilla
L12085,C01857,2025-11-01,202361,Sevilla
L12086,C00400,2025-11-01,70833,Sevilla
L12087,C01527,2025-11-01,291788,Valencia
L12088,C02025,2025-11-01,40532,Valencia
L12089,C00320,2025-11-01,130154,Barcelona
L12090,C00336,2025-11-01,60910,Barcelona
L12091,C02099,2025-11-01,247492,Valencia
L12092,C00174,2025-11-01,250872,Madrid
L12093,C04020,2025-11-01,205221,Sevilla
L12094,C01642,2025-11-01,75154,Bilbao
L12095,C00501,2025-11-01,156022,Madrid
L12096,C03647,2025-11-01,163541,Madrid
L12097,C02364,2025-11-01,7002,Madrid
L12098,C01857,2025-11-01,133117,Sevilla
L12099,C03153,2025-11-01,176319,Madrid
L12100,C01897,2025-11-01,252229,Barcelona
L12101,C01719,2025-11-01,100646,Madrid
L12102,C01779,2025-11-01,235862,Barcelona
L12103,C04793,2025-11-01,3016,Valencia
L12104,C03058,2025-11-01,46391,Valencia
L12105,C04828,2025-11-01,145842,Barcelona
L12106,C02714,2025-11-01,120566,Bilbao
L12107,C03829,2025-11-01,185681,Barcelona
L12108,C04748,2025-11-01,255242,Sevilla
L12109,C01095,2025-11-01,47229,Bilbao
L12110,C00046,2025-11-01,249171,Madrid
L12111,C01446,2025-11-01,46869,Madrid
L12112,C02197,2025-11-01,233411,Barcelona
L12113,C03202,2025-11-01,294545,Madrid
L12114,C00456,2025-11-01,103945,Valencia
L12115,C01663,2025-11-01,289805,Valencia
L12116,C02925,2025-11-01,146911,Madrid
L12117,C00966,2025-11-01,74657,Valencia
L12118,C04965,2025-11-01,274969,Madrid
L12119,C01529,2025-11-01,289426,Madrid
L12120,C02977,2025-11-01,15642,Valencia
L12121,C03072,2025-11-01,21348,Madrid
L12122,C04870,2025-11-01,209867,Barcelona
L12123,C02522,2025-11-01,129266,Valencia
L12124,C01127,2025-11-01,112569,Madrid
L12125,C03405,2025-11-01,152985,Madrid
L12126,C04493,2025-11-01,237036,Valencia
L12127,C02344,2025-11-01,165510,Barcelona
L12128,C00107,2025-11-01,66784,Valencia
L12129,C02578,2025-11-01,8461,Sevilla
L12130,C03155,2025-11-01,90088,Madrid
L12131,C04384,2025-11-01,270695,Madrid
L12132,C04054,2025-11-01,287841,Valencia
L12133,C04802,2025-11-01,124186,Sevilla
L12134,C00215,2025-11-01,188881,Barcelona
L12135,C04440,2025-11-01,238564,Barcelona
L12136,C04290,2025-11-01,186517,Valencia
L12137,C04254,2025-11-01,232084,Valencia
L12138,C00465,2025-11-01,292072,Barcelona
L12139,C02373,2025-11-01,177892,Sevilla
L12140,C00592,2025-11-01,74412,Madrid
L12141,C02189,2025-11-01,146286,Valencia
L12142,C00884,2025-11-01,133550,Valencia
L12143,C04159,2025-11-01,42839,Bilbao
L12144,C00304,2025-11-01,33299,Bilbao
L12145,C04492,2025-11-01,181478,Barcelona
L12146,C00334,2025-11-01,257541,Barcelona
L12147,C02834,2025-11-01,175394,Barcelona
L12148,C04507,2025-11-01,42248,Valencia
L12149,C02332,2025-11-01,12528,Madrid
L12150,C04562,2025-11-01,249846,Madrid
L12151,C00080,2025-11-01,111952,Bilbao
L12152,C03764,2025-11-01,288163,Madrid
L12153,C02832,2025-11-01,105727,Madrid
L12154,C01978,2025-11-01,231022,Bilbao
L12155,C00733,2025-11-01,154875,Madrid
L12156,C03977,2025-11-01,195824,Madrid
L12157,C01818,2025-11-01,285859,Bilbao
L12158,C01385,2025-11-01,271881,Barcelona
L12159,C02125,2025-11-01,45115,Barcelona
L12160,C01199,2025-11-01,211207,Valencia
L12161,C02293,2025-11-01,205961,Sevilla
L12162,C04218,2025-11-01,125503,Madrid
L12163,C00185,2025-11-01,292945,Madrid
L12164,C04128,2025-11-01,88922,Valencia
L12165,C00998,2025-11-01,153239,Barcelona
L12166,C01987,2025-11-01,278707,Madrid
L12167,C02810,2025-11-01,152979,Barcelona
L12168,C04665,2025-11-01,204930,Bilbao
L12169,C02358,2025-11-01,188387,Madrid
L12170,C01680,2025-11-01,17018,Madrid
L12171,C04926,2025-11-01,172181,Madrid
L12172,C03040,2025-11-01,85882,Valencia
L12173,C04887,2025-11-01,123441,Madrid
L12174,C02512,2025-11-01,72336,Barcelona
L12175,C03528,2025-11-01,70046,Sevilla
L12176,C03027,2025-11-01,160904,Madrid
L12177,C02746,2025-11-01,130815,Barcelona
L12178,C04174,2025-11-01,141444,Barcelona
L12179,C02582,2025-11-01,93030,Barcelona
L12180,C04204,2025-11-01,224821,Valencia
L12181,C02812,2025-11-01,74679,Madrid
L12182,C04091,2025-11-01,154784,Sevilla
L12183,C00370,2025-11-01,56352,Sevilla
L12184,C03744,2025-11-01,149556,Barcelona
L12185,C02005,2025-11-01,243180,Sevilla
L12186,C01704,2025-11-01,103168,Barcelona
L12187,C03325,2025-11-01,151965,Valencia
L12188,C00441,2025-11-01,12653,Barcelona
L12189,C03258,2025-11-01,273355,Madrid
L12190,C02907,2025-11-01,154424,Madrid
L12191,C00227,2025-11-01,57667,Barcelona
L12192,C02402,2025-11-01,50803,Bilbao
L12193,C04719,2025-11-01,272419,Madrid
L12194,C01025,2025-11-01,24562,Sevilla
L12195,C03492,2025-11-01,258406,Bilbao
L12196,C04257,2025-11-01,46557,Barcelona
L12197,C00871,2025-11-01,286219,Barcelona
