LoanID,ClienteID,FechaDesembolso,ImporteAprobado,RiesgoAsignado
L11516,C00831,2024-07-24,223786,A
L11517,C00049,2025-02-13,122363,A
L11518,C04211,2025-08-28,82400,A
L11519,C01179,2024-02-05,136028,C
L11520,C03034,2024-08-17,112148,A
L11521,C00071,2024-08-14,204479,B
L11522,C00067,2025-11-25,65589,B
L11523,C01778,2024-09-18,167504,D
L11524,C02229,2024-05-10,83637,A
L11525,C01790,2025-07-30,21238,A
L11526,C00613,2025-03-23,278323,B
L11527,C01887,2024-07-04,264058,C
L11528,C01623,2025-09-20,35793,C
L11529,C00697,2024-07-04,13004,C
L11530,C01238,2024-09-30,119462,B
L11531,C02407,2025-10-24,288260,A
L11532,C00249,2024-12-17,222584,C
L11533,C00638,2025-02-16,36856,D
L11534,C00950,2024-05-30,236618,A
L11535,C01905,2025-01-18,214423,A
L11536,C03588,2024-02-05,7488,A
L11537,C01112,2024-11-21,37791,C
L11538,C00176,2025-04-09,105641,A
L11539,C00723,2025-04-10,253703,C
L11540,C03843,2024-04-04,36027,A
L11541,C03675,2024-05-13,148663,A
L11542,C04867,2024-06-10,9726,C
L11543,C01948,2025-07-09,241470,C
L11544,C00703,2024-10-26,271277,B
L11545,C02129,2024-12-21,191753,A
L11546,C00927,2024-08-27,165885,A
L11547,C04234,2025-07-17,95105,A
L11548,C03505,2025-08-08,142012,B
L11549,C02518,2024-06-15,234425,B
L11550,C02398,2024-05-19,28196,A
L11551,C01150,2024-05-18,273361,A
L11552,C03381,2024-08-22,24433,B
L11553,C01879,2024-01-03,278078,D
L11554,C01254,2024-09-12,59377,A
L11555,C01484,2025-01-05,293342,B
L11556,C00310,2024-10-04,49357,B
L11557,C03953,2025-05-30,52787,A
L11558,C03050,2024-07-30,183531,C
L11559,C01565,2024-08-03,160091,C
L11560,C01501,2024-09-26,46113,B
L11561,C04866,2025-04-20,207869,B
L11562,C00016,2025-06-11,253074,D
L11563,C00606,2024-03-04,130182,C
L11564,C01382,2025-04-04,290936,B
L11565,C04909,2024-01-16,222258,C
L11566,C03384,2025-07-17,188273,B
L11567,C00895,2024-01-19,219917,A
L11568,C01568,2024-11-20,77381,A
L11569,C00414,2024-04-02,151300,B
L11570,C04121,2024-01-17,31187,B
L11571,C02005,2025-09-14,155565,C
L11572,C00316,2025-05-02,15729,A
L11573,C04667,2024-04-03,279693,B
L11574,C04821,2024-01-10,291491,A
L11575,C03056,2025-12-24,173280,D
L11576,C01850,2025-06-11,6998,B
L11577,C01954,2025-05-03,170832,B
L11578,C00389,2024-05-23,258807,B
L11579,C02770,2025-07-07,119100,A
L11580,C04540,2025-05-29,239416,C
L11581,C03047,2025-04-14,32737,A
L11582,C02416,2025-01-11,201822,A
L11583,C02390,2025-10-29,43514,B
L11584,C00304,2025-05-08,198854,A
L11585,C00764,2025-11-15,194019,B
L11586,C01974,2025-04-28,128549,B
L11587,C00816,2025-03-27,55232,A
L11588,C00878,2025-06-19,99766,C
L11589,C04799,2024-03-15,211225,B
L11590,C02327,2024-02-09,277605,A
L11591,C02430,2024-10-28,87394,A
L11592,C02061,2025-07-05,276467,B
L11593,C04399,2024-03-02,251622,A
L11594,C01580,2025-05-17,210611,D
L11595,C04256,2024-09-01,144750,B
L11596,C02202,2024-01-18,150821,A
L11597,C03598,2025-10-13,259643,B
L11598,C01204,2025-02-01,218259,B
L11599,C02425,2025-08-16,90793,C
L11600,C03876,2024-07-07,109835,D
L11601,C02824,2025-09-11,89321,D
L11602,C03286,2024-04-13,222901,C
L11603,C02064,2025-10-07,163989,B
L11604,C01980,2024-12-09,196487,A
L11605,C04349,2025-01-05,122004,B
L11606,C03132,2024-02-02,127297,B
L11607,C03093,2025-01-08,250040,A
L11608,C04827,2024-06-26,231549,A
L11609,C03665,2024-01-12,284729,D
L11610,C02337,2025-03-31,223178,C
L11611,C03615,2025-10-04,152732,B
L11612,C00498,2024-09-05,256087,A
L11613,C03818,2025-03-23,193722,B
L11614,C04644,2025-07-23,122273,A
L11615,C00132,2024-01-04,192665,A
L11616,C00858,2024-08-23,235513,A
L11617,C00521,2024-06-21,261133,A
L11618,C00030,2024-11-17,233776,B
L11619,C03397,2025-01-05,11968,A
L11620,C04605,2025-07-01,72249,A
L11621,C01261,2024-10-22,145312,A
L11622,C01559,2025-02-03,178615,B
L11623,C00016,2024-02-27,280244,C
L11624,C03606,2025-06-13,53121,B
L11625,C01608,2025-07-01,276287,B
L11626,C03518,2025-02-11,88144,B
L11627,C02017,2025-10-02,87016,B
L11628,C03575,2025-05-27,135604,A
L11629,C01744,2024-03-04,216817,C
L11630,C03792,2025-07-27,73677,C
L11631,C03635,2025-02-23,97889,A
L11632,C01089,2024-05-25,82006,D
L11633,C01362,2024-09-28,100133,D
L11634,C03373,2024-01-17,297234,C
L11635,C04474,2024-04-07,292620,B
L11636,C00476,2025-03-27,198545,C
L11637,C01290,2024-08-30,79469,B
L11638,C00329,2025-04-23,80650,A
L11639,C04045,2024-07-19,232880,C
L11640,C01840,2025-04-17,167930,B
L11641,C01187,2024-06-27,12931,A
L11642,C04534,2025-05-22,111951,C
L11643,C03415,2025-03-28,59694,C
L11644,C03537,2024-09-26,275779,C
L11645,C01774,2024-08-21,212715,C
L11646,C02064,2025-09-15,195826,B
L11647,C01845,2025-04-30,158149,B
L11648,C04964,2025-07-31,92776,D
L11649,C02559,2024-12-03,153126,A
L11650,C01263,2025-03-23,59565,C
L11651,C03292,2025-08-06,60153,B
L11652,C01019,2024-12-22,154740,D
L11653,C01790,2024-02-18,258617,B
L11654,C03525,2025-05-10,120095,A
L11655,C03505,2024-12-11,134552,C
L11656,C00807,2025-12-02,290980,B
L11657,C02667,2024-10-19,232850,A
L11658,C00405,2025-11-19,276055,A
L11659,C00594,2025-11-03,161065,B
L11660,C03950,2024-05-29,96216,A
L11661,C04108,2025-08-04,185768,C
L11662,C03281,2025-06-28,78080,A
L11663,C02213,2024-09-16,289433,B
L11664,C01543,2024-11-17,36346,A
L11665,C00614,2024-03-17,244261,A
L11666,C00869,2024-04-19,30644,A
L11667,C00812,2025-10-12,33279,B
L11668,C01823,2025-06-30,100446,B
L11669,C04863,2025-02-26,254983,B
L11670,C04178,2025-01-28,118917,C
L11671,C01745,2024-08-22,39341,B
L11672,C02257,2024-11-25,124660,C
L11673,C04043,2025-12-12,123481,A
L11674,C03668,2024-11-20,159975,B
L11675,C00522,2024-05-30,105957,A
L11676,C01526,2025-06-29,70109,A
L11677,C01470,2025-09-27,114239,A
L11678,C02676,2024-02-01,157999,A
L11679,C01514,2024-09-28,161473,C
L11680,C04877,2025-09-27,167773,B
L11681,C01452,2025-01-02,78226,D
L11682,C04655,2025-05-06,235398,C
L11683,C03431,2024-11-11,108658,D
L11684,C03008,2025-08-12,140298,A
L11685,C03125,2025-08-10,95808,B
L11686,C01754,2025-07-25,202421,A
L11687,C04956,2025-08-19,123525,D
L11688,C01613,2025-01-02,163075,B
L11689,C03276,2024-03-20,219075,A
L11690,C00556,2024-06-20,237350,A
L11691,C04252,2024-09-14,73160,B
L11692,C02050,2024-10-05,10505,B
L11693,C00825,2025-05-18,274693,B
L11694,C02850,2025-07-11,237108,C
L11695,C03031,2025-05-05,56149,B
L11696,C01082,2025-08-07,192899,B
L11697,C03326,2025-07-19,280601,A
L11698,C00493,2024-12-02,173183,B
L11699,C04765,2025-06-04,291731,A
L11700,C00075,2024-11-21,64354,B
L11701,C02992,2024-06-20,292456,C
L11702,C03361,2024-03-24,112764,B
L11703,C00371,2025-06-07,82994,A
L11704,C04683,2025-04-25,237418,C
L11705,C00329,2025-06-27,11572,A
L11706,C04686,2025-02-21,251818,B
L11707,C01791,2024-12-04,173140,B
L11708,C00777,2024-11-15,89872,C
L11709,C02023,2024-10-30,163985,A
L11710,C04675,2024-09-28,67189,C
L11711,C04317,2025-11-20,31084,A
L11712,C01188,2024-04-23,27418,A
L11713,C01504,2025-02-10,178799,B
L11714,C03292,2024-01-26,79860,A
L11715,C03326,2024-08-24,202809,A
L11716,C00188,2024-11-05,87168,A
L11717,C01215,2025-11-14,162543,B
L11718,C03287,2024-08-20,67468,C
L11719,C03447,2025-07-02,73211,A
L11720,C01110,2024-09-21,80012,A
L11721,C02522,2024-01-13,24259,C
L11722,C04940,2025-05-10,176134,B
L11723,C03880,2024-11-11,202117,A
L11724,C00531,2025-09-09,85099,B
L11725,C01071,2025-09-29,153096,B
L11726,C03137,2025-01-18,74283,C
L11727,C00963,2025-10-03,25287,A
L11728,C01406,2024-11-11,30887,B
L11729,C03138,2024-09-12,22802,A
L11730,C00517,2025-03-16,78135,A
L11731,C03165,2024-04-24,276794,A
L11732,C01492,2024-10-25,155915,B
L11733,C03690,2024-05-03,190128,B
L11734,C04229,2024-09-12,47297,B
L11735,C04410,2025-10-12,256008,C
L11736,C00591,2025-12-18,296329,C
L11737,C01544,2024-02-16,122769,B
L11738,C03057,2025-12-29,48418,A
L11739,C02207,2025-04-07,14612,A
L11740,C03340,2024-12-15,178886,A
L11741,C02709,2024-05-02,90002,A
L11742,C04030,2024-01-31,137703,D
L11743,C00748,2024-02-24,151524,C
L11744,C00801,2024-06-01,261097,B
L11745,C01498,2025-03-31,83105,B
L11746,C01380,2024-10-12,158554,C
L11747,C00680,2024-02-05,241379,B
L11748,C03771,2024-09-12,236067,A
L11749,C03343,2024-06-26,123123,A
L11750,C00897,2025-07-01,227874,A
L11751,C01547,2024-09-10,203385,C
L11752,C03127,2025-05-22,85379,B
L11753,C00684,2025-11-04,171987,C
L11754,C01296,2024-01-21,100554,B
L11755,C01386,2024-03-15,13057,C
L11756,C00943,2025-12-19,23883,A
L11757,C03281,2025-04-04,185910,C
L11758,C01034,2024-06-26,65014,C
L11759,C02787,2025-01-16,157522,A
L11760,C02234,2024-02-06,161577,A
L11761,C03646,2024-04-29,113269,D
L11762,C01621,2025-09-21,138536,A
L11763,C03536,2024-01-01,79111,B
L11764,C03206,2025-12-21,117839,C
L11765,C02883,2024-11-06,51825,A
L11766,C04905,2024-07-26,165638,C
L11767,C00171,2024-06-02,99035,B
L11768,C01554,2025-11-13,6521,A
L11769,C03898,2024-11-10,284507,B
L11770,C01596,2024-11-02,85938,C
L11771,C01624,2025-05-18,222169,B
L11772,C04123,2025-09-10,207308,C
L11773,C01092,2025-10-16,147534,A
L11774,C02838,2025-06-03,187177,C
L11775,C00408,2025-08-28,244052,A
L11776,C04170,2024-04-06,124511,A
L11777,C00680,2025-05-04,101783,B
L11778,C04945,2024-01-07,199173,A
L11779,C04966,2024-01-12,103829,A
L11780,C00237,2025-05-28,121774,C
L11781,C02775,2024-12-14,224403,D
L11782,C03438,2024-01-07,273243,A
L11783,C03358,2025-05-14,9406,B
L11784,C02878,2025-04-19,107439,A
L11785,C02424,2025-06-07,193250,C
L11786,C04715,2024-02-26,95692,B
L11787,C03148,2025-08-12,166943,B
L11788,C01033,2025-08-08,219985,B
L11789,C02855,2024-08-20,117631,A
L11790,C02941,2024-01-30,49895,A
L11791,C03702,2025-01-01,259408,B
L11792,C04071,2025-08-29,80179,D
L11793,C03133,2024-02-25,152659,C
L11794,C03461,2024-01-10,81554,C
L11795,C04943,2024-05-26,136015,A
L11796,C01924,2024-12-29,49425,D
L11797,C00634,2025-08-21,262997,C
L11798,C04104,2024-09-09,157448,A
L11799,C01393,2025-11-29,289734,C
L11800,C03447,2024-09-09,31628,C
L11801,C03099,2025-03-18,94421,C
L11802,C04945,2024-12-05,138264,C
L11803,C00062,2025-05-30,157505,C
L11804,C02470,2024-12-18,35617,D
L11805,C01818,2025-09-15,253588,A
L11806,C00633,2025-12-05,167754,D
L11807,C04888,2025-10-14,277394,C
L11808,C02599,2024-11-18,299980,B
L11809,C03452,2024-05-19,11251,A
L11810,C01301,2025-03-20,106429,B
L11811,C02654,2024-04-04,257093,C
L11812,C01455,2025-07-06,169078,B
L11813,C01139,2025-02-23,91966,A
L11814,C03193,2025-05-28,234666,B
L11815,C04621,2024-05-29,72344,D
L11816,C04995,2025-07-06,126720,C
L11817,C02211,2024-12-16,99840,A
L11818,C04883,2024-04-25,236306,B
L11819,C03760,2025-09-23,110293,D
L11820,C03030,2024-08-24,181112,A
L11821,C01361,2024-09-26,259235,A
L11822,C02427,2024-10-17,13998,C
L11823,C04269,2025-03-09,27969,B
L11824,C00064,2024-01-09,151855,A
L11825,C01346,2025-09-21,123259,D
L11826,C00975,2025-04-19,36107,B
L11827,C04162,2025-06-05,181703,B
L11828,C03629,2025-06-20,19789,B
L11829,C01623,2025-11-15,211418,C
L11830,C00458,2024-01-11,280358,B
L11831,C03331,2025-09-04,296626,B
L11832,C01741,2024-11-22,168544,B
L11833,C03027,2025-08-17,79536,B
L11834,C01955,2024-10-02,36087,C
L11835,C00280,2025-01-04,268085,C
L11836,C02392,2025-05-04,235714,C
L11837,C01041,2024-12-10,137393,A
L11838,C00962,2025-01-02,219646,A
L11839,C03846,2024-11-06,50972,C
L11840,C01218,2025-12-31,46354,A
L11841,C03221,2025-08-23,52191,A
L11842,C00375,2025-04-29,15136,B
L11843,C04131,2024-01-15,215474,C
L11844,C01393,2025-11-18,44342,C
L11845,C02077,2024-01-04,231519,B
L11846,C00775,2025-01-10,111198,D
L11847,C04317,2025-01-03,74810,C
L11848,C03425,2025-04-09,296982,B
L11849,C02124,2025-06-16,281476,A
L11850,C04590,2025-12-20,95329,B
L11851,C03594,2024-05-16,53473,C
L11852,C00280,2024-12-28,176969,A
L11853,C04842,2024-08-03,278826,B
L11854,C02812,2025-01-02,192741,D
L11855,C02343,2024-04-26,48775,A
L11856,C01475,2024-06-27,279259,A
L11857,C01858,2024-09-02,55937,C
L11858,C02890,2024-05-07,198110,A
L11859,C01060,2024-12-23,279169,B
L11860,C01923,2024-03-18,100439,A
L11861,C03800,2024-10-19,152979,C
L11862,C04593,2024-03-22,73832,A
L11863,C02474,2024-12-07,61108,A
L11864,C04140,2024-12-03,141757,A
L11865,C01852,2025-07-31,11647,A
L11866,C03542,2024-04-05,35145,B
L11867,C04550,2024-05-24,108894,A
L11868,C00595,2025-07-30,156839,B
L11869,C00507,2025-06-04,103702,A
L11870,C04890,2025-01-31,121839,C
L11871,C00021,2024-12-22,272574,D
L11872,C01400,2024-07-04,139952,A
L11873,C03202,2025-10-31,121775,B
L11874,C02462,2025-06-26,65487,B
L11875,C03679,2024-05-30,118584,C
L11876,C00337,2024-11-14,115549,D
L11877,C01668,2025-10-29,76461,C
L11878,C03577,2024-02-28,57470,A
L11879,C00910,2024-01-10,203689,B
L11880,C00276,2024-05-03,105361,B
L11881,C00892,2024-12-21,206895,A
L11882,C00013,2024-12-11,174743,A
L11883,C04058,2024-08-24,73525,B
L11884,C03026,2024-11-28,110879,C
L11885,C00974,2024-01-17,218331,C
L11886,C04271,2025-02-27,7728,B
L11887,C03971,2024-11-19,27167,D
L11888,C01409,2024-01-23,172001,C
L11889,C01944,2025-04-03,211108,B
L11890,C02289,2025-04-04,78711,C
L11891,C00547,2025-06-04,173469,A
L11892,C01219,2025-12-19,198320,A
L11893,C01421,2025-07-10,183608,D
L11894,C01455,2025-02-24,81851,D
L11895,C03378,2025-02-06,85962,C
L11896,C02773,2024-11-26,85286,A
L11897,C04099,2025-04-01,290818,B
L11898,C02739,2025-04-27,261005,B
L11899,C03748,2025-05-12,31085,A
L11900,C01843,2024-01-27,254567,B
L11901,C00747,2025-01-31,68493,B
L11902,C02817,2024-07-06,53248,A
L11903,C00872,2024-05-19,31156,D
L11904,C00495,2025-06-04,221425,B
L11905,C03445,2024-04-01,206241,B
L11906,C04724,2024-03-17,139948,B
L11907,C01076,2024-08-31,207516,C
L11908,C03995,2025-10-28,191354,B
L11909,C04238,2025-12-30,53119,B
L11910,C00046,2025-10-23,151713,A
L11911,C03057,2024-03-28,81432,B
L11912,C02058,2025-09-09,83451,A
L11913,C00664,2024-10-20,90340,B
L11914,C04669,2024-04-04,286555,A
L11915,C02030,2024-09-09,295680,C
L11916,C02697,2025-07-04,240249,B
L11917,C00640,2025-02-02,270732,B
L11918,C02664,2024-02-23,150781,A
L11919,C02746,2024-08-30,227331,B
L11920,C04965,2024-04-19,213317,C
L11921,C04949,2025-09-15,262010,A
L11922,C04403,2025-11-16,287437,A
L11923,C02596,2025-12-01,49649,A
L11924,C03428,2024-08-08,191499,A
L11925,C00395,2025-07-17,196244,C
L11926,C03598,2024-06-10,119383,C
L11927,C04845,2024-02-04,25242,A
L11928,C02333,2024-02-06,199501,D
L11929,C00330,2025-09-14,121313,A
L11930,C02098,2025-01-04,102544,A
L11931,C00773,2024-06-25,220597,B
L11932,C01646,2025-06-04,105151,A
L11933,C01733,2024-10-01,117457,A
L11934,C04474,2025-09-24,13770,A
L11935,C01788,2024-04-14,16602,C
L11936,C01624,2024-06-04,106437,A
L11937,C01000,2024-12-01,15466,A
L11938,C01849,2024-01-26,182147,C
L11939,C01562,2024-10-22,143524,C
L11940,C00774,2025-06-20,293369,B
L11941,C01804,2024-12-20,45043,A
L11942,C01099,2024-03-09,230848,A
L11943,C02051,2024-11-22,92333,A
L11944,C01599,2024-05-30,141683,B
L11945,C00748,2025-07-30,219578,B
L11946,C03974,2025-10-23,166238,B
L11947,C02323,2024-11-15,154779,C
L11948,C01554,2025-03-27,136305,A
L11949,C01616,2025-07-23,194681,B
L11950,C03755,2025-10-29,233609,B
L11951,C04425,2024-04-21,70567,A
L11952,C02303,2025-09-26,96483,B
L11953,C04222,2025-04-06,13951,A
L11954,C04863,2024-12-27,240270,A
L11955,C03656,2024-07-21,247456,D
L11956,C03396,2025-05-01,67831,C
L11957,C00217,2025-04-24,33936,B
L11958,C03317,2024-01-04,20574,A
L11959,C01360,2024-05-08,254840,B
L11960,C03775,2024-01-26,140143,A
L11961,C04928,2024-01-27,213703,A
L11962,C04278,2024-02-11,164703,A
L11963,C04430,2025-08-05,289506,B
L11964,C04607,2024-03-04,166772,C
L11965,C04479,2024-01-25,167304,C
L11966,C01897,2024-03-12,284998,C
L11967,C04428,2025-04-26,73823,A
L11968,C00900,2024-09-24,51782,B
L11969,C00642,2024-04-04,289234,D
L11970,C04730,2025-01-29,294305,C
L11971,C03628,2024-12-29,111265,A
L11972,C00196,2024-11-10,51300,C
L11973,C01894,2024-04-26,49665,C
L11974,C03276,2024-06-12,175624,A
L11975,C04051,2025-07-30,201360,A
L11976,C04554,2024-11-01,248572,A
L11977,C04926,2024-07-18,119946,C
L11978,C02305,2024-06-28,160712,A
L11979,C03601,2024-12-23,237825,B
L11980,C03344,2024-09-08,56857,D
L11981,C02057,2024-10-25,10765,C
L11982,C02809,2025-03-05,35761,B
L11983,C01225,2024-01-04,250955,B
L11984,C00887,2025-10-14,137455,B
L11985,C00393,2025-11-08,282602,C
L11986,C01676,2024-09-10,138507,C
L11987,C03191,2025-10-26,164808,C
L11988,C02447,2025-08-01,34992,A
L11989,C03906,2025-07-20,119358,A
L11990,C03339,2024-04-05,159514,C
L11991,C03592,2024-06-15,290844,C
L11992,C03767,2024-11-26,108932,B
L11993,C02528,2024-03-02,32763,C
L11994,C02182,2024-06-22,183628,A
L11995,C03765,2024-09-09,203975,A
L11996,C00355,2025-04-05,140937,B
L11997,C02632,2025-09-15,177914,D
L11998,C01522,2024-08-02,54602,C
L11999,C02673,2024-08-26,206806,A
L12000,C03179,2025-02-18,259694,A
L12001,C02338,2025-11-05,231889,A
L12002,C00629,2024-05-05,24734,A
L12003,C02680,2024-09-09,269973,A
L12004,C04423,2025-12-11,236989,D
L12005,C01439,2024-07-15,269059,D
L12006,C01422,2025-09-25,44980,B
L12007,C01127,2025-02-16,14440,B
L12008,C02684,2025-03-31,140891,C
L12009,C01781,2024-02-23,78415,B
L12010,C01532,2025-10-08,95352,C
L12011,C01915,2024-12-04,299369,C
L12012,C01233,2024-12-24,111860,B
L12013,C01957,2024-05-30,219200,D
L12014,C00393,2024-04-09,265008,B
L12015,C00826,2024-08-21,270105,B
L12016,C02964,2025-06-27,222768,A
L12017,C02396,2024-03-02,299689,D
L12018,C04146,2024-07-14,211947,A
L12019,C04896,2025-06-25,56569,D
L12020,C01793,2024-04-15,137688,D
L12021,C03065,2024-10-21,128915,C
L12022,C01364,2025-10-06,79447,B
L12023,C02349,2025-03-26,189906,B
L12024,C03552,2025-06-17,292693,D
L12025,C03629,2024-06-04,77361,D
L12026,C03337,2025-02-09,285374,C
L12027,C01566,2025-12-26,55618,A
L12028,C03668,2025-11-13,276026,A
L12029,C02214,2025-07-07,86844,C
L12030,C04097,2025-07-25,120933,C
L12031,C01020,2025-01-09,289644,A
L12032,C01285,2025-08-11,145405,A
L12033,C00063,2025-03-30,71513,A
L12034,C02531,2024-07-20,162882,C
L12035,C03393,2025-03-27,161189,C
L12036,C03273,2024-07-05,77258,B
L12037,C02270,2025-08-30,217278,C
L12038,C04248,2025-12-24,280361,D
L12039,C00644,2025-01-02,260354,A
L12040,C04722,2024-12-05,91427,A
L12041,C00217,2024-09-18,50272,B
L12042,C00196,2025-08-11,88053,C
L12043,C03865,2025-06-26,42633,D
L12044,C03274,2025-07-04,188224,A
L12045,C02695,2024-11-01,276657,A
L12046,C03213,2025-12-26,179776,A
L12047,C02756,2025-09-29,233038,C
L12048,C01522,2024-06-13,109936,C
L12049,C01081,2025-09-12,105378,A
L12050,C00722,2024-03-28,55293,C
L12051,C01563,2024-07-18,60272,D
L12052,C00640,2024-09-27,206440,A
L12053,C04261,2024-02-20,275814,B
L12054,C04311,2025-05-03,294953,A
L12055,C03788,2024-07-16,285213,B
L12056,C03737,2024-01-23,100447,A
L12057,C00090,2025-10-26,216774,B
L12058,C02922,2024-08-10,104675,B
L12059,C01252,2024-08-08,67289,B
L12060,C01103,2025-10-24,294321,B
L12061,C04704,2024-09-22,270567,B
L12062,C00349,2024-03-13,244264,C
L12063,C03914,2024-03-17,166304,A
L12064,C04053,2025-06-27,49940,B
L12065,C02942,2025-03-10,141433,B
L12066,C00246,2024-03-05,268545,A
L12067,C00272,2024-12-22,227892,B
L12068,C02031,2024-01-18,71948,A
L12069,C04499,2025-11-06,27814,B
L12070,C03188,2025-07-19,8230,A
L12071,C03507,2025-07-28,110825,C
L12072,C01466,2025-03-11,113998,A
L12073,C01196,2025-03-16,43824,A
L12074,C03088,2024-01-09,124410,B
L12075,C03009,2025-04-14,196061,C
L12076,C03824,2025-09-23,76812,A
L12077,C01615,2024-12-13,201363,C
L12078,C01127,2025-08-24,63876,A
L12079,C04380,2025-01-06,60572,C
L12080,C00517,2024-06-23,92304,A
L12081,C02666,2025-05-29,93668,A
L12082,C01302,2024-05-09,119266,C
L12083,C00612,2025-07-19,80111,A
L12084,C00750,2024-10-19,185890,A
L12085,C01857,2025-11-26,199695,B
L12086,C00400,2024-12-18,73348,D
L12087,C01527,2024-08-11,290501,A
L12088,C02025,2025-06-07,42783,A
L12089,C00320,2025-12-07,130985,B
L12090,C00336,2025-05-23,56703,C
L12091,C02099,2025-01-02,246467,C
L12092,C00174,2025-10-27,248614,B
L12093,C04020,2025-08-12,200954,B
L12094,C01642,2025-10-13,70923,A
L12095,C00501,2025-05-14,158320,C
L12096,C03647,2024-03-30,167526,A
L12097,C02364,2025-10-17,7380,B
L12098,C01857,2024-03-12,128256,A
L12099,C03153,2025-03-08,173175,A
L12100,C01897,2025-11-19,249441,A
L12101,C01719,2024-12-13,99389,B
L12102,C01779,2024-09-19,235656,B
L12103,C04793,2024-09-27,5743,C
L12104,C03058,2025-05-23,45124,B
L12105,C04828,2025-05-22,149200,A
L12106,C02714,2025-09-08,123174,B
L12107,C03829,2025-02-23,186292,A
L12108,C04748,2024-03-12,257731,A
L12109,C01095,2024-03-14,50653,D
L12110,C00046,2025-10-16,246864,B
L12111,C01446,2025-05-17,46302,B
L12112,C02197,2025-07-27,234673,C
L12113,C03202,2024-05-25,299042,A
L12114,C00456,2024-02-15,108620,C
L12115,C01663,2024-04-14,285033,C
L12116,C02925,2024-04-18,147024,C
L12117,C00966,2024-11-12,79106,A
L12118,C04965,2024-04-30,276041,D
L12119,C01529,2025-05-13,285942,A
L12120,C02977,2024-02-12,10656,C
L12121,C03072,2024-04-08,17193,A
L12122,C04870,2025-12-06,213264,D
L12123,C02522,2024-11-06,131474,B
L12124,C01127,2024-08-01,107748,B
L12125,C03405,2025-04-07,149501,C
L12126,C04493,2025-02-26,241923,A
L12127,C02344,2025-01-23,164836,A
L12128,C00107,2025-11-27,68628,A
L12129,C02578,2024-04-21,10642,A
L12130,C03155,2024-09-28,88746,B
L12131,C04384,2024-04-11,275062,B
L12132,C04054,2024-07-28,288205,A
L12133,C04802,2024-01-22,121408,B
L12134,C00215,2024-06-07,186106,B
L12135,C04440,2024-12-08,234499,C
L12136,C04290,2025-02-03,188714,C
L12137,C04254,2025-03-29,229778,C
L12138,C00465,2025-11-29,287359,C
L12139,C02373,2024-05-22,177336,D
L12140,C00592,2025-01-31,73764,B
L12141,C02189,2025-06-19,145515,D
L12142,C00884,2024-05-20,128816,D
L12143,C04159,2024-08-27,44276,A
L12144,C00304,2024-10-18,36711,B
L12145,C04492,2024-03-22,180749,A
L12146,C00334,2025-07-13,253073,B
L12147,C02834,2024-06-19,172129,C
L12148,C04507,2025-08-02,44764,C
L12149,C02332,2025-06-09,9844,B
L12150,C04562,2025-06-25,252958,B
L12151,C00080,2024-04-19,112181,A
L12152,C03764,2024-07-30,291774,A
L12153,C02832,2025-03-13,106510,B
L12154,C01978,2024-11-17,231276,C
L12155,C00733,2025-12-14,151236,C
