LoanID,missing_PD,missing_LGD,missing_EAD,negative_saldo,negative_importe_aprobado,inconsistent_provision,missing_centro_costo,any_quality_issue
L13269,False,False,False,False,False,False,False,False
L13270,False,False,False,False,False,False,False,False
L13271,False,False,False,False,False,False,False,False
L13272,False,False,False,False,False,False,False,False
L13273,False,False,False,False,False,False,False,False
L13274,False,False,False,False,False,False,False,False
L13275,False,False,False,False,False,False,False,False
L13276,False,False,False,False,False,False,False,False
L13277,False,False,False,False,False,False,False,False
L13278,False,False,False,False,False,False,False,False
L13279,False,False,False,False,False,False,False,False
L13280,False,False,False,False,False,False,False,False
L13281,False,False,False,False,False,False,False,False
L13282,False,False,False,False,False,False,False,False
L13283,False,False,False,False,False,False,False,False
L13284,False,False,False,False,False,False,False,False
L13285,False,False,False,False,False,False,False,False
L13286,False,False,False,False,False,False,False,False
L13287,False,False,False,False,False,False,False,False
L13288,False,False,False,False,False,False,False,False
L13289,False,False,False,False,False,False,False,False
L13290,False,False,False,False,False,False,False,False
L13291,False,False,False,False,False,False,False,False
L13292,False,False,False,False,False,False,False,False
L13293,False,False,False,False,False,False,False,False
L13294,False,False,False,False,False,False,False,False
L13295,False,False,False,False,False,False,False,False
L13296,False,False,False,False,False,False,False,False
L13297,False,False,False,False,False,False,False,False
L13298,False,False,False,False,False,False,False,False
L13299,False,False,False,False,False,False,False,False
L13300,False,False,False,False,False,False,False,False
L13301,False,False,False,False,False,False,False,False
L13302,False,False,False,False,False,False,False,False
L13303,False,False,False,False,False,False,False,False
L13304,False,False,False,False,False,False,False,False
L13305,False,False,False,False,False,False,False,False
L13306,False,False,False,False,False,False,False,False
L13307,False,False,False,False,False,False,False,False
L13308,False,False,False,False,False,False,False,False
L13309,False,False,False,False,False,False,False,False
L13310,False,False,False,False,False,False,False,False
L13311,False,False,False,False,False,False,False,False
L13312,False,False,False,False,False,False,False,False
L13313,False,False,False,False,False,False,False,False
L13314,False,False,False,False,False,False,False,False
L13315,False,False,False,False,False,False,False,False
L13316,False,False,False,False,False,False,False,False
L13317,False,False,False,False,False,False,False,False
L13318,False,False,False,False,False,False,False,False
L13319,False,False,False,False,False,False,False,False
L13320,False,False,False,False,False,False,False,False
L13321,False,False,False,False,False,False,False,False
L13322,False,False,False,False,False,False,False,False
L13323,False,False,False,False,False,False,False,False
L13324,False,False,False,False,False,False,False,False
L13325,False,False,False,False,False,False,False,False
L13326,False,False,False,False,False,False,False,False
L13327,False,False,False,False,False,False,False,False
L13328,False,False,False,False,False,False,False,False
L13329,False,False,False,False,False,False,False,False
L13330,False,False,False,False,False,False,False,False
L13331,False,False,False,False,False,False,False,False
L13332,False,False,False,False,False,False,False,False
L13333,False,False,False,False,False,False,False,False
L13334,False,False,False,False,False,False,False,False
L13335,False,False,False,False,False,False,False,False
L13336,False,False,False,False,False,False,False,False
L13337,False,False,False,False,False,False,False,False
L13338,False,False,False,False,False,False,False,False
L13339,False,False,False,False,False,False,False,False
L13340,False,False,False,False,False,False,False,False
L13341,False,False,False,False,False,False,False,False
L13342,False,False,False,False,False,False,False,False
L13343,False,False,False,False,False,False,False,False
L13344,False,False,False,False,False,False,False,False
L13345,False,False,False,False,False,False,False,False
L13346,False,False,False,False,False,False,False,False
L13347,False,False,False,False,False,False,False,False
L13348,False,False,False,False,False,False,False,False
L13349,False,False,False,False,False,False,False,False
L13350,False,False,False,False,False,False,False,False
L13351,False,False,False,False,False,False,False,False
L13352,False,False,False,False,False,False,False,False
L13353,False,False,False,False,False,False,False,False
L13354,False,False,False,False,False,False,False,False
L13355,False,False,False,False,False,False,False,False
L13356,False,False,False,False,False,False,False,False
L13357,False,False,False,False,False,False,False,False
L13358,False,False,False,False,False,False,False,False
L13359,False,False,False,False,False,False,False,False
L13360,False,False,False,False,False,False,False,False
L13361,False,False,False,False,False,False,False,False
L13362,False,False,False,False,False,False,False,False
L13363,False,False,False,False,False,False,False,False
L13364,False,False,False,False,False,False,False,False
L13365,False,False,False,False,False,False,False,False
L13366,False,False,False,False,False,False,False,False
L13367,False,False,False,False,False,False,False,False
L13368,False,False,False,False,False,False,False,False
L13369,False,False,False,False,False,False,False,False
L13370,False,False,False,False,False,False,False,False
L13371,False,False,False,False,False,False,False,False
L13372,False,False,False,False,False,False,False,False
L13373,False,False,False,False,False,False,False,False
L13374,False,False,False,False,False,False,False,False
L13375,False,False,False,False,False,False,False,False
L13376,False,False,False,False,False,False,False,False
L13377,False,False,False,False,False,False,False,False
L13378,False,False,False,False,False,False,False,False
L13379,False,False,False,False,False,False,False,False
L13380,False,False,False,False,False,False,False,False
L13381,False,False,False,False,False,False,False,False
L13382,False,False,False,False,False,False,False,False
L13383,False,False,False,False,False,False,False,False
L13384,False,False,False,False,False,False,False,False
L13385,False,False,False,False,False,False,False,False
L13386,False,False,False,False,False,False,False,False
L13387,False,False,False,False,False,False,False,False
L13388,False,False,False,False,False,False,False,False
L13389,False,False,False,False,False,False,False,False
L13390,False,False,False,False,False,False,False,False
L13391,False,False,False,False,False,False,False,False
